time,open,high,low,close,Plot,Plot,Plot,A组1,A组2,B组1,B组2,Volume
2024-02-04T04:00:00+09:00,43070.35,43088.82,43016.28,43061.09,43088.89443210144,43024.040229754326,42547.783532265996,42722.782416879054,42637.554335406356,42390.96624724823,42397.24014166774,401.64152
2024-02-04T05:00:00+09:00,43061.09,43104.68,43007.44,43065.15,43086.63305761559,43025.6523776071,42552.931457318075,42727.504728370375,42642.58487263687,42393.30310600994,42399.213287482606,347.05646
2024-02-04T06:00:00+09:00,43065.15,43093.04,43027.18,43045.02,43082.669909271244,43026.41189221074,42557.82786072785,42731.88424935837,42647.31940354702,42395.562090044565,42401.12113596863,300.90176
2024-02-04T07:00:00+09:00,43045.01,43076.98,43013.05,43031.31,43077.77848934065,43026.60397486914,42562.539125795236,42736.01425971205,42651.83693997588,42397.765722314776,42402.982846054394,302.27852
2024-02-04T08:00:00+09:00,43031.32,43075.39,42953.33,43011.09,43071.42720464154,43025.995583697804,42567.002318573395,42739.808407853954,42656.0634465644,42399.891629689766,42404.77932213695,525.82629
2024-02-04T09:00:00+09:00,43011.1,43017.44,42880.01,43008.15,43065.40080419949,43025.295756886124,42571.39184774182,42743.5096711939,42660.205641310706,42401.99997759379,42406.56180567569,746.00106
2024-02-04T10:00:00+09:00,43008.14,43044.56,42948.32,43041.33,43063.10834665668,43025.924550733725,42576.067849256826,42747.61753779812,42664.68945729529,42404.216026198315,42408.43704406365,280.68765
2024-02-04T11:00:00+09:00,43041.32,43068.79,43021.41,43022.65,43059.255170784614,43025.796136979465,42580.51145274681,42751.4110890009,42668.900757797695,42406.35964482501,42410.251557965974,272.52037
2024-02-04T12:00:00+09:00,43022.64,43047.98,43022.64,43027.16,43056.198487852744,43025.8496218038,42584.955716898585,42755.214522256065,42673.11557241184,42408.511465813484,42412.074034899604,157.7098
2024-02-04T13:00:00+09:00,43027.16,43029.17,42901.19,42916.5,43042.893869962005,43021.56140134091,42588.254664989145,42757.43914953529,42675.97891861876,42410.27225795971,42413.564215003295,325.57336
2024-02-04T14:00:00+09:00,42916.5,42960.09,42862.51,42892.38,43028.55921567991,43016.49546403342,42591.28078772557,42759.300402645145,42678.52481369384,42411.94334198758,42414.978737263256,541.39
2024-02-04T15:00:00+09:00,42892.39,42932.74,42743.95,42746.13,43001.661195138964,43005.89289681642,42592.8215759074,42759.118741919,42679.32016882685,42413.10170128745,42415.957027551995,761.57396
2024-02-04T16:00:00+09:00,42746.13,42862.18,42720.07,42845.03,42986.74393845906,42999.58454792166,42595.33111246554,42760.30372478908,42681.26969625242,42414.59885310275,42417.22459911019,579.8317
2024-02-04T17:00:00+09:00,42845.03,42845.03,42774.47,42795.25,42968.50642051058,42991.57142839532,42597.32035512757,42760.7857423782,42682.61064100239,42415.91826782336,42418.341365434826,389.8882
2024-02-04T18:00:00+09:00,42795.24,42986.4,42741.6,42942.73,42966.051523319096,42989.65607826217,42600.75726701685,42763.295318345394,42685.670868755304,42417.74430502328,42419.89051945127,1001.63504
2024-02-04T19:00:00+09:00,42942.73,42944.61,42872.3,42944,42963.95137824109,42987.865643820514,42604.1726175938,42765.78779671304,42688.71003500524,42419.568414884554,42421.438848788195,415.49135
2024-02-04T20:00:00+09:00,42944,43119.04,42931.32,43060.1,42973.10838983717,42990.698363670694,42608.709208463515,42769.84727537907,42693.079328711065,42421.78862835116,42423.325587787345,770.93915
2024-02-04T21:00:00+09:00,43060.09,43115.76,42994.43,42994.44,42975.13997175744,42990.84509450714,42612.547325792235,42772.9451060635,42696.62474837329,42423.77355511598,42425.01277955164,616.83738
2024-02-04T22:00:00+09:00,42994.44,43037.92,42963.53,42995.52,42977.08092682816,42991.02842413431,42616.357999167434,42776.01510460055,42700.141163098306,42425.755345219564,42426.6981775441,426.19642
2024-02-04T23:00:00+09:00,42995.53,43016.16,42850,42874,42967.263695701666,42986.43907416826,42618.92160116577,42777.36662039916,42702.1865611795,42427.30905286178,42428.0196009487,927.07957
2024-02-05T00:00:00+09:00,42874,42954.59,42845.51,42943.21,42964.9728675396,42984.74381635774,42622.148351402924,42779.65411529021,42705.022131047976,42429.09727104944,42429.54158144811,574.59974
2024-02-05T01:00:00+09:00,42943.2,42943.21,42881.14,42913.16,42960.03830872631,42981.936607873125,42625.04398969742,42781.49557576896,42707.47081185917,42430.77513146175,42430.97029169494,405.86823
2024-02-05T02:00:00+09:00,42913.16,42969.79,42841.1,42899.45,42954.267993609516,42978.701838936926,42627.774397760135,42783.12253334456,42709.72939054318,42432.39965440296,42432.35427901637,679.14031
2024-02-05T03:00:00+09:00,42899.44,42942.95,42757,42794.01,42939.005327551466,42971.45902172371,42629.42848335456,42783.27270529843,42710.720927125025,42433.65306981231,42433.42268587304,793.22597
2024-02-05T04:00:00+09:00,42794,42818.04,42573.17,42636.44,42910.18958207037,42958.3210208718,42629.49824968934,42781.247426604656,42709.84703386473,42434.3559707835,42434.02244160163,1729.87924
2024-02-05T05:00:00+09:00,42636.43,42938,42541.4,42880.78,42907.38866949224,42955.28019652389,42631.998565612834,42782.62028968597,42711.858009936914,42435.90336776519,42435.34225713604,1400.52338
2024-02-05T06:00:00+09:00,42880.79,42985.73,42772.18,42779.97,42895.253558112025,42948.40528685629,42633.4709181938,42782.58373396616,42712.65932746707,42437.095973076226,42436.36035977375,898.18268
2024-02-05T07:00:00+09:00,42779.97,42880.93,42222,42571.62,42864.43131448231,42933.62939325408,42632.855486171975,42779.67388935973,42711.00004126157,42437.56226086452,42436.75994512154,1588.48589
2024-02-05T08:00:00+09:00,42571.61,42652.5,42506.99,42582.88,42837.61690357923,42919.87451508725,42632.35821765285,42776.9594908858,42709.49274665849,42438.06596186673,42437.19161441217,783.63359
2024-02-05T09:00:00+09:00,42582.88,42629.41,42355.01,42360.96,42792.22100800026,42897.95629880932,42629.65773787521,42771.22156687358,42705.39236140368,42437.79869683426,42436.966410233705,1080.113
2024-02-05T10:00:00+09:00,42360.96,42546.76,42258.1,42529.67,42767.216150095475,42883.51369885601,42628.66283501078,42767.8898211236,42703.325039504816,42438.11714155927,42437.240276082346,1092.95799
2024-02-05T11:00:00+09:00,42529.67,42529.68,42379.01,42447.06,42736.72508818162,42866.39786752832,42626.855841627585,42763.46458221155,42700.31015668711,42438.14813933549,42437.269285606475,751.20014
2024-02-05T12:00:00+09:00,42447.07,42729.02,42447.06,42718.31,42734.971270259564,42860.59050017427,42627.76583325318,42762.84176038794,42700.52191954962,42439.11923763935,42438.09953882477,784.73907
2024-02-05T13:00:00+09:00,42718.31,42825,42670.12,42749.13,42736.319720711035,42856.21950016744,42628.9734369024,42762.65263265846,42701.09377931962,42440.19379834078,42439.01838804538,864.87503
2024-02-05T14:00:00+09:00,42749.13,42777.25,42642,42777.24,42740.216890167125,42853.12226486675,42630.44872608745,42762.85383772523,42701.989617209976,42441.36206940372,42440.0175656287,739.00099
2024-02-05T15:00:00+09:00,42777.24,42843.75,42697.52,42819.32,42747.75051967502,42851.79668585237,42632.32804224578,42763.63268134282,42703.36997465457,42442.67214888586,42441.1381045781,624.34278
2024-02-05T16:00:00+09:00,42819.31,43176.39,42792.01,43071.88,42778.619993991684,42860.42740405424,42636.70169356672,42767.88436849671,42707.705386717455,42444.85311197465,42443.00144843459,1954.08375
2024-02-05T17:00:00+09:00,43071.87,43195.36,42991.15,43033.53,42802.897137421045,42867.21574115015,42640.65023392924,42771.548446172616,42711.538617461956,42446.893586456536,42444.74599363862,1186.42906
2024-02-05T18:00:00+09:00,43033.53,43067.33,42954.54,43037.59,42825.24883861904,42873.89708463445,42644.59988334288,42775.217984846095,42715.37451608005,42448.941061026875,42446.49737918179,633.02755
2024-02-05T19:00:00+09:00,43037.59,43268.98,43037.59,43143.34,42855.54323494103,42884.463473472315,42649.56247156832,42780.2955298827,42720.40940412617,42451.34798975815,42448.555998445656,1486.58066
2024-02-05T20:00:00+09:00,43143.35,43205.35,43080,43194.08,42887.78483161332,42896.60529804203,42654.98055642834,42786.00290188432,42725.98199937175,42453.92245079885,42450.75843271908,768.52047
2024-02-05T21:00:00+09:00,43194.08,43299,43122.23,43255.36,42922.791990507285,42910.67410988352,42660.95448124,42792.47679289281,42732.20997584973,42456.70039724322,42453.13539451311,809.69119
2024-02-05T22:00:00+09:00,43255.35,43569.76,43219.05,43447.67,42972.78037236373,42931.73277224103,42668.78249635204,42801.513940577046,42740.62715260444,42460.13530054567,42456.07345834025,2642.99233
2024-02-05T23:00:00+09:00,43447.67,43493.2,43150.91,43195.28,42993.970813091,42942.06795764334,42674.02127748287,42806.94519656909,42745.97600963262,42462.68346241553,42458.25722951207,1643.23083
2024-02-06T00:00:00+09:00,43195.28,43195.29,42600.11,42644.03,42960.643116606145,42930.3801945985,42673.7228568114,42804.69809040952,42744.77664481341,42463.31204660126,42458.806041241725,2914.13067
2024-02-06T01:00:00+09:00,42644.04,42771.1,42501,42741.69,42939.790438834134,42922.98057912405,42674.399146793374,42803.82901330042,42744.74033134502,42464.276961517724,42459.641739790495,2335.75351
2024-02-06T02:00:00+09:00,42741.7,42853.7,42660,42720.94,42918.94753989755,42915.0574191584,42674.86223986011,42802.68571656524,42744.460327446846,42465.166608098254,42460.41366965818,1093.66841
2024-02-06T03:00:00+09:00,42720.94,42738.95,42574.35,42730.89,42901.03729800254,42907.8351674267,42675.419730010755,42801.69543081951,42744.300676535706,42466.08765971663,42461.212713470115,873.21216
2024-02-06T04:00:00+09:00,42730.89,42869.66,42703.43,42765.36,42888.11565057373,42902.24790595899,42676.31465807035,42801.194252463385,42744.54843328235,42467.12499885106,42462.11122834908,766.75568
2024-02-06T05:00:00+09:00,42765.35,42798.37,42333.33,42426.01,42844.10558861433,42883.571909646875,42673.82406445771,42796.01929725699,42740.80092230256,42466.98248585677,42462.00457774835,1989.29246
2024-02-06T06:00:00+09:00,42426,42556.89,42365.81,42386,42800.47648493677,42864.05928573915,42670.96014341833,42790.363858674136,42736.626793804884,42466.701783999386,42461.780044283805,922.78119
2024-02-06T07:00:00+09:00,42386.01,42530.23,42330.52,42504.74,42772.31110541899,42849.968333357225,42669.30621164302,42786.424219244145,42733.89871387777,42466.83363223509,42461.9069570038,656.59281
2024-02-06T08:00:00+09:00,42504.73,42722.3,42462.16,42708.7,42766.25290490289,42844.42839871576,42669.69818963663,42785.352161047675,42733.60225842038,42467.6719905289,42462.636035417374,853.78732
2024-02-06T09:00:00+09:00,42708.7,42730,42591.1,42600.34,42750.45167586452,42834.85630464848,42669.00805839646,42782.80026917115,42732.03446714485,42468.13184498114,42463.04284181201,588.85344
2024-02-06T10:00:00+09:00,42600.34,42769.22,42574,42671.11,42742.895325782185,42828.43488093677,42669.02897323829,42781.25971373431,42731.31770870785,42468.83540877669,42463.65751583915,594.07204
2024-02-06T11:00:00+09:00,42671.11,42941.47,42650,42852.19,42753.30434237436,42829.36645423337,42670.85147101701,42782.23806251039,42732.73973566423,42470.16419418821,42464.80532229162,1035.93674
2024-02-06T12:00:00+09:00,42852.18,42960.01,42769.96,42851.11,42762.61916691013,42830.21914230265,42672.64508822082,42783.18802026887,42734.132327009356,42471.484630256884,42465.94654733655,678.30297
2024-02-06T13:00:00+09:00,42851.1,42926.73,42784.26,42826.18,42768.672579585356,42830.06074456529,42674.17279878579,42783.78101309275,42735.215240809244,42472.71407694577,42467.01075251428,571.81254
2024-02-06T14:00:00+09:00,42826.18,42846,42753.99,42785.28,42770.25423867247,42828.30463693528,42675.278343076476,42783.80168877423,42735.8042379762,42473.7974943567,42467.95098662798,385.73964
2024-02-06T15:00:00+09:00,42785.27,42796.16,42667,42780.46,42771.22621594176,42826.42837666331,42676.32492672746,42783.75559651527,42736.32959988236,42474.8604493156,42468.8742038019,559.29759
2024-02-06T16:00:00+09:00,42780.46,42911.1,42743.81,42890,42782.53800489969,42828.92138150004,42678.451046859525,42785.22103656334,42738.13748694256,42476.29940789683,42470.11829773454,684.44354
2024-02-06T17:00:00+09:00,42889.99,43089.38,42887.48,43069.02,42809.82200443305,42838.33701359808,42682.33730509973,42789.13550502453,42742.0302223903,42478.35389868402,42471.887578982,1396.7869
2024-02-06T18:00:00+09:00,43069.02,43119.9,42950,42991.55,42827.12943258228,42844.345366006,42685.41404833257,42791.92742909316,42744.96574918571,42480.1327413229,42473.422770772304,1201.85225
2024-02-06T19:00:00+09:00,42991.56,43100,42670.61,42799.5,42824.49805805064,42842.58672420184,42686.54923193125,42792.03187834704,42745.60732860705,42481.239733554015,42474.38607130178,2004.02342
2024-02-06T20:00:00+09:00,42799.49,42853.84,42701.04,42826.96,42824.732528712484,42841.97391148804,42687.946354001586,42792.513645542254,42746.56441885873,42482.438070699405,42475.427648639146,977.01483
2024-02-06T21:00:00+09:00,42826.96,42895.73,42658,42789.36,42821.36371645415,42839.91062084145,42688.95544500655,42792.470146983054,42747.06789628392,42483.50192487376,42476.35507065203,1173.54011
2024-02-06T22:00:00+09:00,42789.36,43010.01,42739.94,42881.33,42827.07479107757,42841.534910220216,42690.8696196831,42793.69580012812,42748.647450445285,42484.8808783404,42477.55145153637,1361.85192
2024-02-06T23:00:00+09:00,42881.34,43093.83,42815.75,42942.8,42838.09623954637,42845.50609021158,42693.376389636505,42795.75240978152,42750.9315980871,42486.46811966331,42478.9258933339,1262.74237
2024-02-07T00:00:00+09:00,42942.79,43270.89,42897.97,43244.89,42876.83850244672,42861.16820432093,42698.86408725206,42801.94741102591,42756.742873403724,42489.096965002434,42481.188711965115,2151.59923
2024-02-07T01:00:00+09:00,43244.89,43399.98,43149.64,43165.46,42904.32626411846,42873.101215916184,42703.506832652536,42806.96137777038,42761.55131018721,42491.44137760208,42483.210192875114,2071.12259
2024-02-07T02:00:00+09:00,43165.46,43269.75,43101.7,43180.66,42930.64376277385,42885.162344703785,42708.25462536246,42812.11584152527,42766.4820006556,42493.8303502967,42485.270605894686,1157.15112
2024-02-07T03:00:00+09:00,43180.67,43256.62,43000,43200.31,42956.32626155729,42897.52107628403,42713.15069874194,42817.470243711134,42771.585859471415,42496.27915324195,42487.382982243595,1022.22951
2024-02-07T04:00:00+09:00,43200.31,43295.04,43119.61,43278.78,42987.03614140898,42912.472406625835,42718.778850993265,42823.833136901325,42777.552849359985,42498.99146120298,42489.720935028694,841.09052
2024-02-07T05:00:00+09:00,43278.79,43322,43070.29,43095.67,42997.38222317955,42919.65662597384,42722.5290116799,42827.5826108751,42781.2954040734,42501.059671042836,42491.51103566377,938.3742
2024-02-07T06:00:00+09:00,43095.67,43273.06,43060.28,43166.31,43013.47058287673,42929.329307308195,42726.94474290697,42832.25471279406,42785.824987554886,42503.36556473073,42493.50453334275,776.4339
2024-02-07T07:00:00+09:00,43166.31,43217.11,43114.73,43199.98,43031.23338450752,42939.943059962774,42731.65156138551,42837.326785721045,42790.69739946601,42505.78017282525,42495.5916100537,480.74641
2024-02-07T08:00:00+09:00,43199.97,43222.94,43032.71,43098.95,43037.68258598299,42946.17862623875,42735.306272217495,42840.935381780066,42794.323900648764,42507.836220753066,42497.37405729135,760.83655
2024-02-07T09:00:00+09:00,43098.96,43192,43049.23,43096.47,43043.28138731795,42952.07240560193,42738.89994115065,42844.45999720379,42797.87856064113,42509.876545811116,42499.14391236582,732.59917
2024-02-07T10:00:00+09:00,43096.46,43186.98,43043.95,43049.71,43043.89363614481,42955.901330872446,42741.99257855214,42847.291031725115,42800.84128345712,42511.74771896255,42500.77040006932,551.08075
2024-02-07T11:00:00+09:00,43049.71,43101.12,43001.1,43049.04,43044.383766035775,42959.55382770098,42745.0477767755,42850.07377611511,42803.76126835762,42513.610083888154,42502.39010346645,506.66
2024-02-07T12:00:00+09:00,43049.04,43049.04,42788,42800,43021.10912165142,42953.29681484996,42745.59456506629,42849.38310334111,42803.71701814165,42514.602769905876,42503.26930552416,1177.75777
2024-02-07T13:00:00+09:00,42799.99,42946.15,42794.67,42929.18,43012.35396720842,42952.35105740486,42747.4212858119,42850.483750191575,42805.19305322234,42516.03977936894,42504.527535049936,729.3539
2024-02-07T14:00:00+09:00,42929.18,43051.1,42882,43029.12,43013.95073223619,42955.3616041733,42750.22425809238,42852.94769846479,42807.82748789031,42517.818220341665,42506.07729122409,625.33484
2024-02-07T15:00:00+09:00,43029.12,43030.61,42891.52,42961.92,43008.99542440417,42955.6187961665,42752.33068338499,42854.45076469286,42809.64034097395,42519.35756793147,42507.423946198316,565.82276
2024-02-07T16:00:00+09:00,42961.92,43006,42900,42918.03,43000.33205065139,42954.1447257286,42753.979432804044,42855.327719662615,42810.91551343308,42520.73944811195,42508.636962605415,552.74195
2024-02-07T17:00:00+09:00,42918.02,42969.08,42872.37,42942.83,42994.85566487507,42953.70101099414,42755.858542925394,42856.53464766727,42812.46744856916,42522.20250028487,42509.919659909385,496.6846
2024-02-07T18:00:00+09:00,42942.82,43200,42907.62,43146,43009.25036345839,42961.2421478179,42759.7405474734,42860.527273216685,42816.391360938935,42524.364709989255,42511.79877465116,953.76251
2024-02-07T19:00:00+09:00,43146.01,43151.1,42838.01,42897.94,42998.64937646235,42958.75971064857,42761.11566640401,42861.04331082749,42817.35075669259,42525.65959834285,42512.939516823535,1071.70228
2024-02-07T20:00:00+09:00,42897.94,42992.84,42870,42928.29,42991.94848346594,42957.5648200349,42762.779092608944,42861.9708513678,42818.655924260915,42527.055197655354,42514.16654927014,779.26601
2024-02-07T21:00:00+09:00,42928.28,43103.1,42890.51,43073.28,42999.694342183466,42962.102670229615,42765.86865387652,42864.88546031445,42821.65150162255,42528.94852452657,42515.81828767702,919.57696
2024-02-07T22:00:00+09:00,43073.29,43179.56,43038.53,43141.98,43013.245357213615,42969.15668316179,42769.61105533048,42868.70745396528,42825.4200721917,42531.07341698922,42517.66810071195,866.26403
2024-02-07T23:00:00+09:00,43141.97,43325.03,42941.1,43028.6,43014.70770414565,42971.48779362603,42772.188059755055,42870.912868393345,42827.81042428356,42532.797945873135,42519.17750070985,2091.84728
2024-02-08T00:00:00+09:00,43028.59,43190.43,42921.1,43071.08,43020.07649422702,42975.39337034658,42775.16210891172,42873.67379434654,42830.672419291994,42534.66374155469,42520.80793645369,1296.95027
2024-02-08T01:00:00+09:00,43071.08,43245.48,43013.75,43240.71,43041.08920906254,42985.79794405848,42779.79442623598,42878.73636270038,42835.496390829736,42537.1110422772,42522.93467814806,1332.20333
2024-02-08T02:00:00+09:00,43240.7,43710,43228,43499.91,43084.78642724706,43005.959201154226,42786.959755328164,42887.30427493899,42843.31302152586,42540.4483003629,42525.8208681683,4634.721
2024-02-08T03:00:00+09:00,43499.91,43670,43460.22,43650.96,43138.7077198902,43031.25335012857,42795.55677268808,42897.83745735363,42852.814750684374,42544.29756102022,42529.14476516042,2187.08017
2024-02-08T04:00:00+09:00,43650.95,43699.98,43431.1,43615.47,43184.11365132923,43054.163806986275,42803.71511325835,42907.7358372522,42861.78716538221,42548.01046375498,42532.353997759645,1492.8098
2024-02-08T05:00:00+09:00,43615.47,44261.1,43615.47,44131.37,43274.32854167883,43096.40718710446,42816.92560964384,42924.61354984182,42876.72343402477,42553.49871171424,42537.0778264221,5364.35734
2024-02-08T06:00:00+09:00,44131.37,44396.5,44113.96,44185.96,43361.15058532846,43139.13474839448,42830.547842383705,42942.01143191297,42892.126217153884,42559.15715638767,42541.948970214056,2672.37987
2024-02-08T07:00:00+09:00,44185.95,44344,44125.88,44160.69,43437.29719624956,43179.195738653514,42843.78308773312,42958.82079147279,42907.05049695207,42564.70839674681,42546.73107074518,1224.25664
2024-02-08T08:00:00+09:00,44160.68,44363.8,44152.68,44349.6,43524.18317755912,43225.09394498083,42858.7663405915,42978.00395296972,42924.02166757616,42570.89519606485,42552.057123711966,1567.38592
2024-02-08T09:00:00+09:00,44349.6,44698.46,44331.1,44676.01,43633.88097017254,43281.99261380511,42876.84836705328,43001.4247260322,42944.63329501644,42578.191954484035,42558.331726005286,3531.43254
2024-02-08T10:00:00+09:00,44676.02,44695.47,44476.92,44654.73,43731.10468729897,43335.82545247942,42894.53873156021,43024.228936707616,42964.752079780956,42585.38966001442,42564.52492622388,1683.51254
2024-02-08T11:00:00+09:00,44654.73,44780,44536.01,44648.32,43818.45852660383,43387.29582689199,42911.989291445185,43046.63019275303,42984.558761195294,42592.54019845458,42570.68089394552,2033.36119
2024-02-08T12:00:00+09:00,44648.33,44727.42,44534,44540.99,43887.27104787965,43432.53873564133,42928.19825371936,43067.24205216333,43002.86971694594,42599.293923936544,42576.50160031496,1587.88976
2024-02-08T13:00:00+09:00,44540.98,44605,44480.53,44489.9,43944.66428141492,43474.003883263234,42943.73757457788,43086.86492040935,43020.364190864224,42605.847151236594,42582.154180520825,806.92713
2024-02-08T14:00:00+09:00,44489.89,44633.78,44489.89,44552.9,44002.59149270874,43516.31353489997,42959.749140999986,43107.086093920945,43038.39402391288,42612.59603459453,42587.97617703332,1056.72544
2024-02-08T15:00:00+09:00,44552.89,44576,44450,44463.99,44046.53420768886,43553.47731784507,42974.716711736306,43125.802009866864,43055.16574127861,42619.01334469992,42593.51831535818,805.47228
2024-02-08T16:00:00+09:00,44463.99,44545.99,44427.01,44513.24,44090.98237838516,43591.11507008644,42990.02540117176,43144.939085592836,43072.319556087095,42625.57912166803,42599.18957587411,805.39107
2024-02-08T17:00:00+09:00,44513.25,44744,44513.24,44718.33,44150.729770919905,43635.31957714187,43007.22246185662,43166.64102923983,43091.68438483901,42632.83302419258,42605.44996117433,1350.57478
2024-02-08T18:00:00+09:00,44718.33,44788.01,44612.66,44692.81,44202.35645940372,43676.78978980297,43023.99447716153,43187.69163573307,43110.52115678208,42639.973325668514,42611.616460550475,1179.72665
2024-02-08T19:00:00+09:00,44692.82,44850,44686.61,44828.27,44261.967272793845,43721.945876477366,43041.94746743853,43210.32030282641,43130.72996670229,42647.55840946169,42618.164920046635,1663.73936
2024-02-08T20:00:00+09:00,44828.26,44885,44685.89,44698.97,44303.58658014681,43760.26054798806,43058.43525383218,43230.85340209777,43149.17984944697,42654.669021560614,42624.312054699374,1664.23633
2024-02-08T21:00:00+09:00,44698.97,44841.1,44606,44689.2,44340.31166775188,43796.68954610617,43074.661768719416,43250.968527586076,43167.297733571126,42661.72112200581,42630.41216679775,1322.97171
2024-02-08T22:00:00+09:00,44689.21,45000,44684.87,44984,44401.61531844218,43843.25074037652,43093.66015908041,43274.8724099642,43188.670701411465,42669.77061551705,42637.36515891947,2206.39765
2024-02-08T23:00:00+09:00,44984,45241.4,44868.01,45077.99,44466.03195478102,43891.671887812736,43113.40473461195,43299.74299741297,43210.89798727721,42678.117996399145,42644.57527661838,4347.04013
2024-02-09T00:00:00+09:00,45077.99,45467.14,44950,45432.3,44558.057482897115,43952.088676525964,43136.478319342175,43329.157576759,43237.03212860336,42687.66455447055,42652.81080017342,4036.9942
2024-02-09T01:00:00+09:00,45432.3,45498,44904.13,45066.01,44606.43391309739,43995.77186568181,43155.67763954773,43353.11416190715,43258.54951532567,42695.90838617083,42659.93989677557,3579.95002
2024-02-09T02:00:00+09:00,45066,45239.53,44890,45042.53,44647.96687375478,44036.821204282525,43174.45228990049,43376.41644932912,43279.53752102772,42704.04225658272,42666.97856768613,2359.49348
2024-02-09T03:00:00+09:00,45042.54,45318.35,44991.1,45302.46,44710.299552444805,44086.45409823223,43195.626495971126,43402.982567269406,43303.33660901563,42713.04890387359,42674.764332626495,1457.17287
2024-02-09T04:00:00+09:00,45302.47,45438.59,45230,45284.14,44764.95102364054,44133.422172811355,43216.407724866935,43428.929566341554,43326.64017832132,42721.96083141649,42682.47297566157,1536.9722
2024-02-09T05:00:00+09:00,45284.13,45614.3,45267.44,45496.21,44834.59473567477,44186.8648327011,43239.0923246195,43457.443779219604,43352.1645291646,42731.57694638558,42690.78534500969,2888.80631
2024-02-09T06:00:00+09:00,45496.2,45501.1,45278.07,45321.04,44880.9228560867,44231.34229024224,43259.80822188697,43483.14855467864,43375.32776999796,42740.55255489031,42698.55566895353,1535.35074
2024-02-09T07:00:00+09:00,45321.03,45409.81,45227,45272.55,44918.22067931654,44272.1739651347,43279.83550326122,43507.829953924454,43397.648031527395,42749.3289758439,42706.1597880999,946.0015
2024-02-09T08:00:00+09:00,45272.54,45407.62,45261.1,45288.65,44953.49966223877,44312.035770423536,43299.823707208874,43532.39298904274,43419.895113509425,42758.130781820175,42713.789005860315,1053.48243
2024-02-09T09:00:00+09:00,45288.66,45400.01,45242.12,45289.1,44985.46159916841,44350.35201472065,43319.61750116699,43556.623430573185,43441.88575923284,42766.903638728945,42721.39701470563,1082.7801
2024-02-09T10:00:00+09:00,45289.1,45500,45275.29,45492,45033.70335162856,44395.12252394729,43341.23324742404,43583.318279806655,43466.00475030069,42776.34938001585,42729.581957055096,815.61742
2024-02-09T11:00:00+09:00,45492.01,46384.27,45441.4,46285.23,45152.896365759174,44469.24438575328,43370.52674744967,43620.586027671394,43499.17210617951,42788.51187783208,42740.08608716719,4790.56244
2024-02-09T12:00:00+09:00,46285.22,46350,46033.09,46060.74,45239.3576642583,44531.655978468836,43397.29503851983,43654.243323841445,43529.308199047984,42799.85408969402,42749.89599532918,2793.57991
2024-02-09T13:00:00+09:00,46060.74,46148,45855,45960.73,45308.059791471795,44587.69809696025,43422.80185405695,43686.05693316777,43557.91316141213,42810.810332017434,42759.38147244785,1938.03283
2024-02-09T14:00:00+09:00,45960.74,46278,45932.56,46267.15,45399.401716093525,44653.55895590299,43451.10382565837,43721.65821684821,43589.78653598375,42822.790712149086,42769.7441564288,1565.75457
2024-02-09T15:00:00+09:00,46267.15,46269.2,46132.17,46195.91,45475.25964789414,44714.04331057346,43478.41532988068,43755.7858276503,43620.446812031005,42834.48263342413,42779.8657689652,977.22252
2024-02-09T16:00:00+09:00,46195.92,46425.03,46190,46202,45544.473014761366,44772.39455329607,43505.515674856986,43789.52671278616,43650.81802600711,42846.15513729441,42789.97547127254,2330.22305
2024-02-09T17:00:00+09:00,46202.01,46675.86,46201.53,46639.99,45648.80796573647,44845.63359042171,43536.70447411214,43828.84344778221,43685.984755112906,42859.30534479079,42801.34922172668,2562.74751
2024-02-09T18:00:00+09:00,46640,46750,46482.35,46522,45731.96911185681,44911.37344962086,43566.40890720556,43865.99043470935,43719.349640346874,42872.00099350902,42812.34080452808,2911.57888
2024-02-09T19:00:00+09:00,46522,46806.24,46521.99,46779.52,45831.73586310854,44984.63409865534,43598.38016186023,43906.17704940301,43755.351644578084,42885.54525349686,42824.06068398295,1734.15463
2024-02-09T20:00:00+09:00,46779.53,47299.88,46677.75,47180.02,45960.14387614582,45070.727663413956,43634.0183692049,43951.333503894006,43795.64186052422,42900.430781214374,42836.929101460104,4364.43199
2024-02-09T21:00:00+09:00,47180.01,47699,47126.29,47323.99,46090.03398317955,45159.09089229968,43670.734504834705,43997.85290384029,43837.1518386357,42915.763742111376,42850.18482051045,6269.54291
2024-02-09T22:00:00+09:00,47324,47640.82,47254.01,47465.96,46221.07455621007,45249.55634750362,43708.49794259755,44045.68886378732,43879.84369935763,42931.535652883955,42863.82078854439,3042.13286
2024-02-09T23:00:00+09:00,47465.97,47719.44,46652,47062.01,46301.16364609483,45320.632961327006,43741.86622177568,44087.293293252325,43917.28094995343,42945.852721678115,42876.223120040566,7226.43714
2024-02-10T00:00:00+09:00,47062,47271.1,46765.44,47159.99,46382.956632181034,45392.76460990242,43775.877403648556,44129.67531679367,43955.43046818927,42960.45978330141,42888.878265919324,4659.54706
2024-02-10T01:00:00+09:00,47159.99,47498,47134,47275.88,46467.9969529257,45466.61227225919,43810.703300129666,44173.07124345859,43994.49458032822,42975.4179123021,42901.83838921055,3475.83863
2024-02-10T02:00:00+09:00,47275.88,47661.99,47215.69,47652.24,46580.78200502801,45552.323163543144,43848.92754589952,44221.05977803157,44037.52687938318,42991.62873409655,42915.87207196029,3223.87771
